item_id,order_id,product_id,quantity,unit_price
8916,146,76,4,141.64
8917,3823,40,3,175.23
8918,3575,59,3,11.5
8919,1628,63,2,69.69
8920,4924,48,1,76.46
8921,1859,99,3,105.41
8922,4723,92,3,60.77
8923,3599,68,5,60.41
8924,630,7,3,262.25
8925,3167,47,2,253.41
8926,3519,43,5,34.78
8927,4353,16,3,297.21
8928,3915,22,2,105.83
8929,905,63,5,69.69
8930,2618,46,1,38.31
8931,2790,45,2,206.12
8932,108,41,3,210.84
8933,1043,25,5,6.67
8934,1389,50,1,47.83
8935,1677,67,2,229.09
8936,4256,52,1,201.72
8937,4196,86,2,265.19
8938,265,31,3,35.8
8939,3822,37,2,95.31
8940,2798,22,3,105.83
8941,3121,27,2,247.47
8942,677,2,5,70.12
8943,4895,22,2,105.83
8944,3487,53,2,67.28
8945,2707,17,4,64.19
8946,3970,56,4,91.29
8947,608,84,2,123.43
8948,3426,88,4,217.91
8949,2395,31,3,35.8
8950,2860,43,4,34.78
8951,4897,72,2,247.32
8952,1161,53,1,67.28
8953,1848,5,1,279.13
8954,4058,2,2,70.12
8955,1492,59,2,11.5
8956,2022,4,1,229.97
8957,4599,99,5,105.41
8958,3016,34,4,87.7
8959,4567,67,5,229.09
8960,2738,84,3,123.43
8961,2049,73,1,168.62
8962,4206,6,1,14.01
8963,3955,58,5,83.52
8964,894,47,3,253.41
8965,1088,5,5,279.13
8966,4852,61,3,253.46
8967,4149,56,2,91.29
8968,2310,35,2,207.78
8969,3601,95,1,180.08
8970,2934,13,2,221.25
8971,2282,26,5,281.44
8972,73,86,3,265.19
8973,1381,96,1,269.24
8974,484,64,2,14.93
8975,1030,79,1,90.54
8976,3782,11,1,246.84
8977,4973,62,3,166.95
8978,3780,80,5,171.17
8979,1832,47,5,253.41
8980,4955,70,4,260.75
8981,2021,75,5,160.25
8982,779,58,2,83.52
8983,3476,10,4,195.12
8984,4724,16,4,297.21
8985,3278,12,4,103.36
8986,410,71,4,138.91
8987,1060,91,5,35.31
8988,2310,88,4,217.91
8989,1601,50,2,47.83
8990,4988,15,2,239.05
8991,4544,59,1,11.5
8992,2234,70,2,260.75
8993,1653,62,1,166.95
8994,1298,83,2,217.59
8995,352,72,4,247.32
8996,3223,62,3,166.95
8997,2432,100,4,282.43
8998,465,50,5,47.83
8999,2514,77,1,74.22
9000,3167,54,3,259.7
9001,2210,54,2,259.7
9002,556,97,4,177.06
9003,300,96,1,269.24
9004,3867,28,1,243.71
9005,356,51,2,214.48
9006,564,74,1,192.94
9007,4010,33,2,218.33
9008,4889,1,2,291.6
9009,1023,85,4,51.79
9010,1191,69,1,217.34
9011,3211,1,5,291.6
9012,1905,55,5,123.39
9013,2037,85,4,51.79
9014,1027,89,4,85.11
9015,256,84,2,123.43
9016,2419,45,5,206.12
9017,2564,73,1,168.62
9018,2952,80,5,171.17
9019,270,92,4,60.77
9020,928,40,4,175.23
9021,64,61,2,253.46
9022,4556,36,1,12.23
9023,1043,24,4,25.36
9024,4189,80,1,171.17
9025,4869,14,5,160.93
9026,810,98,2,142.76
9027,2042,88,5,217.91
9028,3089,75,4,160.25
9029,1647,100,4,282.43
9030,4936,1,1,291.6
9031,488,47,4,253.41
9032,3082,76,1,141.64
9033,1748,21,3,18.03
9034,749,73,4,168.62
9035,3838,39,5,191.47
9036,528,3,5,221.54
9037,1168,16,1,297.21
9038,4650,68,3,60.41
9039,4611,26,4,281.44
9040,3542,54,2,259.7
9041,4473,13,2,221.25
9042,3740,61,5,253.46
9043,484,20,4,5.68
9044,452,83,2,217.59
9045,4070,27,1,247.47
9046,4398,2,4,70.12
9047,3134,10,5,195.12
9048,1774,60,3,177.06
9049,999,89,1,85.11
9050,2066,19,1,31.49
9051,398,15,4,239.05
9052,1804,47,3,253.41
9053,2152,24,1,25.36
9054,1947,16,3,297.21
9055,3718,81,5,40.39
9056,3416,60,1,177.06
9057,1395,80,2,171.17
9058,4129,82,5,275.45
9059,2422,49,5,146.09
9060,3920,4,1,229.97
9061,3084,66,2,127.76
9062,2789,49,3,146.09
9063,1845,31,2,35.8
9064,1805,66,5,127.76
9065,890,54,1,259.7
9066,2504,2,2,70.12
9067,1894,61,2,253.46
9068,1667,15,5,239.05
9069,4345,60,3,177.06
9070,3066,43,2,34.78
9071,3642,93,2,235.99
9072,3076,98,4,142.76
9073,1260,40,5,175.23
9074,2221,96,4,269.24
9075,2419,85,5,51.79
9076,2839,30,5,211.51
9077,2797,63,4,69.69
9078,787,24,3,25.36
9079,3368,44,3,261.34
9080,4936,14,5,160.93
9081,2448,28,4,243.71
9082,3130,14,2,160.93
9083,1899,56,5,91.29
9084,4504,34,5,87.7
9085,3585,78,1,94.44
9086,4160,89,3,85.11
9087,3950,12,4,103.36
9088,2468,56,2,91.29
9089,2194,61,2,253.46
9090,17,61,5,253.46
9091,3023,40,2,175.23
9092,4994,20,2,5.68
9093,1267,42,5,6.8
9094,479,7,3,262.25
9095,4297,79,1,90.54
9096,3978,73,3,168.62
9097,3545,68,3,60.41
9098,4275,31,1,35.8
9099,4549,87,5,248.01
9100,486,70,3,260.75
9101,4089,92,4,60.77
9102,4674,76,4,141.64
9103,338,47,1,253.41
9104,861,51,4,214.48
9105,2004,58,5,83.52
9106,1472,22,2,105.83
9107,2043,24,5,25.36
9108,3429,34,1,87.7
9109,3121,63,2,69.69
9110,1520,60,4,177.06
9111,702,19,3,31.49
9112,4389,24,4,25.36
9113,4036,64,5,14.93
9114,3745,20,5,5.68
9115,1174,98,1,142.76
9116,1606,27,3,247.47
9117,1880,58,3,83.52
9118,3394,44,2,261.34
9119,2125,93,2,235.99
9120,4992,65,5,68.32
9121,4643,46,1,38.31
9122,1447,100,5,282.43
9123,3307,54,3,259.7
9124,3402,39,3,191.47
9125,3784,7,5,262.25
9126,2373,54,3,259.7
9127,151,43,2,34.78
9128,1660,20,3,5.68
9129,879,84,2,123.43
9130,2320,25,4,6.67
9131,2884,43,1,34.78
9132,3996,85,1,51.79
9133,2416,73,3,168.62
9134,1516,27,1,247.47
9135,3388,92,4,60.77
9136,590,25,3,6.67
9137,588,36,2,12.23
9138,2620,98,4,142.76
9139,1196,66,4,127.76
9140,4354,9,1,191.6
9141,2327,83,2,217.59
9142,2606,79,5,90.54
9143,2539,53,4,67.28
9144,566,21,1,18.03
9145,1757,50,4,47.83
9146,4076,16,2,297.21
9147,1361,66,2,127.76
9148,2569,26,3,281.44
9149,2374,44,5,261.34
9150,1196,29,5,265.91
9151,2132,97,1,177.06
9152,2889,98,5,142.76
9153,1568,46,2,38.31
9154,3411,91,5,35.31
9155,2368,71,1,138.91
9156,3344,49,4,146.09
9157,3098,15,5,239.05
9158,1261,17,5,64.19
9159,1334,9,2,191.6
9160,4329,77,2,74.22
9161,4645,32,4,122.73
9162,3337,66,3,127.76
9163,3085,59,5,11.5
9164,3388,32,2,122.73
9165,4714,84,3,123.43
9166,2432,43,5,34.78
9167,1017,83,5,217.59
9168,642,91,3,35.31
9169,4063,100,2,282.43
9170,316,59,4,11.5
9171,2304,30,5,211.51
9172,441,11,1,246.84
9173,1139,80,1,171.17
9174,915,26,1,281.44
9175,2304,94,4,215.94
9176,4143,2,5,70.12
9177,3422,34,2,87.7
9178,2079,41,2,210.84
9179,4151,86,4,265.19
9180,2201,31,5,35.8
9181,4552,63,3,69.69
9182,36,55,3,123.39
9183,818,61,5,253.46
9184,1947,85,5,51.79
9185,3957,36,2,12.23
9186,4352,40,4,175.23
9187,2226,23,4,191.71
9188,3326,26,2,281.44
9189,508,18,1,298.42
9190,3746,79,3,90.54
9191,4117,34,5,87.7
9192,3878,86,3,265.19
9193,4815,28,3,243.71
9194,460,49,4,146.09
9195,1406,64,2,14.93
9196,4096,71,1,138.91
9197,2037,63,1,69.69
9198,2678,62,2,166.95
9199,1745,42,3,6.8
9200,2984,24,2,25.36
9201,2359,35,2,207.78
9202,1232,77,5,74.22
9203,1178,55,5,123.39
9204,762,49,3,146.09
9205,4779,77,4,74.22
9206,2355,95,1,180.08
9207,4715,59,5,11.5
9208,3727,83,3,217.59
9209,1544,93,2,235.99
9210,3678,22,5,105.83
9211,1934,85,2,51.79
9212,3169,61,2,253.46
9213,3562,80,5,171.17
9214,4103,30,3,211.51
9215,3858,69,1,217.34
9216,4018,60,3,177.06
9217,4445,6,4,14.01
9218,2965,85,4,51.79
9219,1031,11,1,246.84
9220,2548,24,4,25.36
9221,2523,92,2,60.77
9222,4620,79,4,90.54
9223,1876,51,5,214.48
9224,590,19,2,31.49
9225,2281,50,3,47.83
9226,3102,81,1,40.39
9227,2415,3,5,221.54
9228,3898,3,5,221.54
9229,3679,92,1,60.77
9230,1844,31,4,35.8
9231,4152,47,1,253.41
9232,1939,8,1,160.53
9233,2195,17,4,64.19
9234,4460,99,3,105.41
9235,253,100,1,282.43
9236,1467,91,4,35.31
9237,736,45,5,206.12
9238,340,97,1,177.06
9239,3588,60,1,177.06
9240,1377,75,3,160.25
9241,4720,21,3,18.03
9242,705,70,5,260.75
9243,3725,21,3,18.03
9244,4419,58,5,83.52
9245,2909,55,1,123.39
9246,1975,28,4,243.71
9247,1469,81,3,40.39
9248,2143,82,5,275.45
9249,553,75,3,160.25
9250,3492,46,3,38.31
9251,790,44,2,261.34
9252,1174,89,1,85.11
9253,553,94,3,215.94
9254,3423,25,4,6.67
9255,4212,71,2,138.91
9256,632,49,5,146.09
9257,270,46,5,38.31
9258,861,91,4,35.31
9259,291,90,4,123.72
9260,1458,63,1,69.69
9261,630,77,4,74.22
9262,475,88,5,217.91
9263,4633,12,1,103.36
9264,4081,78,4,94.44
9265,4781,57,4,49.94
9266,1761,73,5,168.62
9267,3083,64,1,14.93
9268,4709,31,2,35.8
9269,3975,4,2,229.97
9270,3399,54,1,259.7
9271,2324,83,4,217.59
9272,3562,65,4,68.32
9273,2393,93,1,235.99
9274,3845,6,2,14.01
9275,2416,65,3,68.32
9276,3805,89,5,85.11
9277,4827,91,1,35.31
9278,1625,22,3,105.83
9279,1509,17,5,64.19
9280,4111,59,3,11.5
9281,4854,29,3,265.91
9282,4,67,5,229.09
9283,3448,17,3,64.19
9284,2581,2,2,70.12
9285,3792,32,1,122.73
9286,1161,22,2,105.83
9287,834,97,2,177.06
9288,1999,58,5,83.52
9289,1203,53,5,67.28
9290,2176,86,5,265.19
9291,1382,47,3,253.41
9292,4174,4,3,229.97
9293,2789,38,1,166.99
9294,2822,13,3,221.25
9295,4178,61,1,253.46
9296,342,87,2,248.01
9297,1362,64,1,14.93
9298,4192,77,1,74.22
9299,4617,84,5,123.43
9300,996,33,3,218.33
9301,357,98,4,142.76
9302,186,38,4,166.99
9303,1694,29,5,265.91
9304,2591,61,2,253.46
9305,1343,32,2,122.73
9306,1692,11,2,246.84
9307,1083,18,1,298.42
9308,2058,45,3,206.12
9309,2905,21,2,18.03
9310,3196,12,4,103.36
9311,4452,20,1,5.68
9312,3418,7,2,262.25
9313,2381,91,2,35.31
9314,17,71,3,138.91
9315,324,2,3,70.12
9316,2071,43,1,34.78
9317,931,97,4,177.06
9318,4555,21,5,18.03
9319,4653,29,4,265.91
9320,1445,32,3,122.73
9321,4037,45,3,206.12
9322,403,76,5,141.64
9323,3403,77,4,74.22
9324,4553,59,4,11.5
9325,1507,3,5,221.54
9326,1522,39,3,191.47
9327,3099,51,1,214.48
9328,2445,8,4,160.53
9329,2188,46,2,38.31
9330,2569,66,4,127.76
9331,2794,6,4,14.01
9332,92,58,4,83.52
9333,4948,41,3,210.84
9334,4941,79,2,90.54
9335,4763,54,4,259.7
9336,1754,76,1,141.64
9337,4893,41,2,210.84
9338,88,48,5,76.46
9339,1642,96,1,269.24
9340,2963,70,5,260.75
9341,2143,27,4,247.47
9342,551,47,3,253.41
9343,2447,77,4,74.22
9344,1952,23,4,191.71
9345,2291,74,5,192.94
9346,3838,14,4,160.93
9347,624,61,1,253.46
9348,3758,67,3,229.09
9349,4797,76,5,141.64
9350,3293,25,2,6.67
9351,3833,65,4,68.32
9352,2612,96,5,269.24
9353,162,24,4,25.36
9354,1993,53,4,67.28
9355,2083,73,5,168.62
9356,3014,50,1,47.83
9357,37,1,2,291.6
9358,846,39,4,191.47
9359,2877,74,1,192.94
9360,3347,44,4,261.34
9361,4055,94,4,215.94
9362,4201,5,1,279.13
9363,336,68,4,60.41
9364,3098,72,2,247.32
9365,2344,80,5,171.17
9366,1561,65,1,68.32
9367,4982,79,3,90.54
9368,4165,88,4,217.91
9369,4247,15,5,239.05
9370,662,50,2,47.83
9371,4853,6,2,14.01
9372,3740,66,3,127.76
9373,3184,69,2,217.34
9374,1486,39,5,191.47
9375,2410,98,3,142.76
9376,4299,96,1,269.24
9377,2535,29,3,265.91
9378,4,93,1,235.99
9379,3098,88,2,217.91
9380,2849,46,5,38.31
9381,27,31,4,35.8
9382,965,24,3,25.36
9383,3097,15,2,239.05
9384,72,76,5,141.64
9385,2948,20,4,5.68
9386,2316,4,3,229.97
9387,3898,58,5,83.52
9388,4491,77,2,74.22
9389,4965,61,3,253.46
9390,2412,10,3,195.12
9391,117,41,1,210.84
9392,2212,53,1,67.28
9393,2925,87,3,248.01
9394,2838,71,5,138.91
9395,577,76,2,141.64
9396,772,48,4,76.46
9397,200,15,1,239.05
9398,1756,7,2,262.25
9399,180,72,3,247.32
9400,2406,71,2,138.91
9401,3324,43,2,34.78
9402,4749,4,2,229.97
9403,4774,51,3,214.48
9404,2302,71,1,138.91
9405,2989,59,4,11.5
9406,1603,41,5,210.84
9407,1120,61,1,253.46
9408,2215,30,4,211.51
9409,1912,18,3,298.42
9410,2902,30,4,211.51
9411,1086,7,3,262.25
9412,174,52,4,201.72
9413,3533,48,1,76.46
9414,4720,23,3,191.71
9415,1239,37,2,95.31
9416,3311,71,3,138.91
9417,4835,93,3,235.99
9418,3814,98,4,142.76
9419,3817,53,3,67.28
9420,4771,45,4,206.12
9421,1974,49,1,146.09
9422,3783,49,3,146.09
9423,2245,82,2,275.45
9424,1658,47,2,253.41
9425,413,25,1,6.67
9426,3411,91,2,35.31
9427,4093,27,4,247.47
9428,1383,12,3,103.36
9429,1124,23,5,191.71
9430,4330,17,3,64.19
9431,4013,44,3,261.34
9432,2244,71,5,138.91
9433,2590,24,2,25.36
9434,1779,71,2,138.91
9435,1130,93,3,235.99
9436,645,60,2,177.06
9437,3523,53,4,67.28
9438,1558,92,4,60.77
9439,4502,87,5,248.01
9440,2774,74,3,192.94
9441,2786,16,4,297.21
9442,1707,98,1,142.76
9443,2602,25,2,6.67
9444,3644,66,3,127.76
9445,375,50,4,47.83
9446,1613,69,5,217.34
9447,455,78,4,94.44
9448,4298,95,1,180.08
9449,1476,40,4,175.23
9450,854,6,3,14.01
9451,724,64,5,14.93
9452,1392,28,5,243.71
9453,2388,9,1,191.6
9454,262,6,3,14.01
9455,543,17,1,64.19
9456,551,40,1,175.23
9457,3798,99,1,105.41
9458,638,76,4,141.64
9459,165,45,2,206.12
9460,2806,82,4,275.45
9461,621,43,3,34.78
9462,1224,98,1,142.76
9463,3343,46,1,38.31
9464,51,63,2,69.69
9465,489,1,5,291.6
9466,665,59,1,11.5
9467,1247,63,4,69.69
9468,2711,79,1,90.54
9469,4362,18,3,298.42
9470,4169,86,2,265.19
9471,3953,82,5,275.45
9472,2592,65,3,68.32
9473,881,20,4,5.68
9474,435,56,3,91.29
9475,1985,54,1,259.7
9476,4453,48,2,76.46
9477,4114,100,1,282.43
9478,3871,54,2,259.7
9479,2623,89,4,85.11
9480,1793,16,3,297.21
9481,2799,20,2,5.68
9482,3513,47,3,253.41
9483,1494,97,2,177.06
9484,2680,7,1,262.25
9485,1626,23,2,191.71
9486,2420,75,2,160.25
9487,3018,33,5,218.33
9488,1848,40,4,175.23
9489,3247,5,1,279.13
9490,1539,45,1,206.12
9491,1317,41,3,210.84
9492,1720,8,2,160.53
9493,1951,81,2,40.39
9494,224,82,2,275.45
9495,2027,50,1,47.83
9496,1548,91,5,35.31
9497,3779,31,3,35.8
9498,3724,4,2,229.97
9499,1524,66,5,127.76
9500,2704,56,4,91.29
9501,1973,5,1,279.13
9502,4529,81,4,40.39
9503,4605,54,1,259.7
9504,4604,96,3,269.24
9505,617,93,4,235.99
9506,4516,80,3,171.17
9507,4170,1,3,291.6
9508,2622,76,3,141.64
9509,4242,83,4,217.59
9510,2094,73,4,168.62
9511,1765,61,4,253.46
9512,3177,7,2,262.25
9513,1133,30,3,211.51
9514,4217,15,2,239.05
9515,3571,4,1,229.97
9516,1067,63,4,69.69
9517,2147,70,5,260.75
9518,706,38,1,166.99
9519,2359,47,3,253.41
9520,3535,60,3,177.06
9521,3813,99,2,105.41
9522,2471,2,4,70.12
9523,4068,69,4,217.34
9524,3461,8,1,160.53
9525,3769,51,1,214.48
9526,1935,94,1,215.94
9527,2320,19,5,31.49
9528,2873,94,5,215.94
9529,210,31,3,35.8
9530,4835,80,3,171.17
9531,2808,22,3,105.83
9532,4255,33,4,218.33
9533,3963,86,3,265.19
9534,4837,72,2,247.32
9535,1954,37,1,95.31
9536,2391,12,4,103.36
9537,3526,69,5,217.34
9538,4795,64,1,14.93
9539,3215,25,3,6.67
9540,2445,54,5,259.7
9541,2584,29,5,265.91
9542,141,13,5,221.25
9543,4336,26,1,281.44
9544,292,22,4,105.83
9545,2865,93,1,235.99
9546,4178,76,2,141.64
9547,2608,92,3,60.77
9548,3937,73,4,168.62
9549,2918,10,4,195.12
9550,2219,48,3,76.46
9551,1798,42,2,6.8
9552,977,90,5,123.72
9553,580,100,3,282.43
9554,2574,59,5,11.5
9555,2590,53,3,67.28
9556,3284,40,1,175.23
9557,1800,75,2,160.25
9558,1462,62,2,166.95
9559,4418,6,3,14.01
9560,4069,4,2,229.97
9561,2948,91,5,35.31
9562,714,55,2,123.39
9563,2424,88,2,217.91
9564,1891,69,2,217.34
9565,3568,3,4,221.54
9566,1679,7,3,262.25
9567,2148,88,1,217.91
9568,918,86,1,265.19
9569,2267,12,4,103.36
9570,2525,99,4,105.41
9571,1807,17,1,64.19
9572,4052,67,5,229.09
9573,560,75,1,160.25
9574,629,70,1,260.75
9575,3067,36,3,12.23
9576,1912,17,1,64.19
9577,3763,86,1,265.19
9578,3552,1,2,291.6
9579,1809,67,4,229.09
9580,2387,80,1,171.17
9581,1896,99,1,105.41
9582,3931,78,5,94.44
9583,1007,49,1,146.09
9584,49,51,3,214.48
9585,1851,71,5,138.91
9586,1930,90,1,123.72
9587,2133,43,3,34.78
9588,1526,31,4,35.8
9589,329,24,1,25.36
9590,2658,83,4,217.59
9591,4530,37,1,95.31
9592,588,65,5,68.32
9593,3206,89,5,85.11
9594,1599,63,3,69.69
9595,3852,56,2,91.29
9596,2473,74,3,192.94
9597,2818,18,1,298.42
9598,4608,65,4,68.32
9599,1409,29,4,265.91
9600,1012,77,1,74.22
9601,4660,4,2,229.97
9602,4399,12,2,103.36
9603,4045,56,2,91.29
9604,1330,48,1,76.46
9605,2605,19,5,31.49
9606,2024,26,5,281.44
9607,4508,38,1,166.99
9608,3186,80,5,171.17
9609,4604,25,2,6.67
9610,4152,56,5,91.29
9611,2594,74,1,192.94
9612,3342,28,5,243.71
9613,196,61,5,253.46
9614,1791,92,5,60.77
9615,1107,89,5,85.11
9616,2790,89,1,85.11
9617,2185,51,3,214.48
9618,539,12,5,103.36
9619,4785,8,3,160.53
9620,719,100,1,282.43
9621,3996,58,4,83.52
9622,306,88,3,217.91
9623,388,23,1,191.71
9624,725,37,4,95.31
9625,2597,11,5,246.84
9626,2436,17,1,64.19
9627,2341,92,2,60.77
9628,179,56,4,91.29
9629,1904,53,2,67.28
9630,1705,67,5,229.09
9631,3384,2,5,70.12
9632,4176,29,3,265.91
9633,4543,57,5,49.94
9634,4862,34,3,87.7
9635,4666,78,4,94.44
9636,96,97,2,177.06
9637,1284,82,4,275.45
9638,248,93,2,235.99
9639,982,2,1,70.12
9640,4364,75,4,160.25
9641,1566,31,1,35.8
9642,2142,77,2,74.22
9643,736,44,3,261.34
9644,3388,90,4,123.72
9645,2660,56,4,91.29
9646,449,98,3,142.76
9647,1836,54,3,259.7
9648,4716,53,5,67.28
9649,614,74,5,192.94
9650,1434,76,2,141.64
9651,877,86,4,265.19
9652,2576,46,3,38.31
9653,1134,54,3,259.7
9654,4871,31,1,35.8
9655,672,83,5,217.59
9656,1631,24,1,25.36
9657,3319,25,3,6.67
9658,361,35,4,207.78
9659,2393,57,4,49.94
9660,3902,72,1,247.32
9661,798,69,5,217.34
9662,1784,86,2,265.19
9663,67,28,4,243.71
9664,3035,76,2,141.64
9665,2091,33,5,218.33
9666,2277,53,1,67.28
9667,3516,16,5,297.21
9668,234,26,3,281.44
9669,1223,12,5,103.36
9670,2545,87,1,248.01
9671,1056,90,1,123.72
9672,4555,77,5,74.22
9673,3348,87,1,248.01
9674,1170,31,3,35.8
9675,4102,100,2,282.43
9676,494,27,5,247.47
9677,3180,36,1,12.23
9678,3844,59,2,11.5
9679,1364,87,3,248.01
9680,3399,3,5,221.54
9681,1057,94,1,215.94
9682,143,32,2,122.73
9683,3316,15,3,239.05
9684,4832,75,4,160.25
9685,2774,66,1,127.76
9686,1885,90,3,123.72
9687,2265,63,2,69.69
9688,1925,98,5,142.76
9689,4046,1,2,291.6
9690,2482,75,5,160.25
9691,1891,5,3,279.13
9692,3126,90,3,123.72
9693,942,6,2,14.01
9694,1616,99,2,105.41
9695,1969,5,5,279.13
9696,3223,73,1,168.62
9697,4151,28,2,243.71
9698,1472,83,1,217.59
9699,1059,69,1,217.34
9700,1007,87,1,248.01
9701,3191,44,3,261.34
9702,1221,16,3,297.21
9703,4662,71,1,138.91
9704,4867,78,1,94.44
9705,1798,22,3,105.83
9706,4974,73,5,168.62
9707,2872,23,4,191.71
9708,514,43,2,34.78
9709,1618,68,1,60.41
9710,4518,43,3,34.78
9711,4613,26,1,281.44
9712,3758,41,1,210.84
9713,2033,70,1,260.75
9714,3211,31,1,35.8
9715,705,17,5,64.19
9716,1674,9,2,191.6
9717,3700,91,2,35.31
9718,2092,55,3,123.39
9719,4954,6,5,14.01
9720,2849,70,5,260.75
9721,4315,64,2,14.93
9722,4664,4,3,229.97
9723,1778,67,5,229.09
9724,4354,88,3,217.91
9725,893,56,2,91.29
9726,972,18,1,298.42
9727,103,32,5,122.73
9728,1108,85,3,51.79
9729,3247,48,1,76.46
9730,3713,29,2,265.91
9731,3418,32,4,122.73
9732,4152,25,5,6.67
9733,3660,76,5,141.64
9734,4927,63,3,69.69
9735,920,9,2,191.6
9736,4553,71,2,138.91
9737,4228,14,5,160.93
9738,4589,20,5,5.68
9739,2158,84,3,123.43
9740,582,10,3,195.12
9741,796,11,4,246.84
9742,3198,39,1,191.47
9743,1884,19,3,31.49
9744,3368,19,1,31.49
9745,810,43,5,34.78
9746,2934,61,4,253.46
9747,3269,70,4,260.75
9748,4869,72,4,247.32
9749,2985,65,2,68.32
9750,573,23,5,191.71
9751,1207,60,2,177.06
9752,4905,10,2,195.12
9753,4975,63,4,69.69
9754,3081,2,2,70.12
9755,2461,36,5,12.23
9756,1742,57,5,49.94
9757,4006,66,2,127.76
9758,4926,79,5,90.54
9759,2614,20,1,5.68
9760,1716,42,2,6.8
9761,1570,21,4,18.03
9762,677,94,4,215.94
9763,1834,88,5,217.91
9764,2514,66,5,127.76
9765,801,38,4,166.99
9766,1142,86,1,265.19
9767,3053,93,4,235.99
9768,2032,78,2,94.44
9769,1509,69,4,217.34
9770,1111,24,3,25.36
9771,4330,26,1,281.44
9772,913,2,1,70.12
9773,1056,46,4,38.31
9774,4190,34,3,87.7
9775,1751,62,2,166.95
9776,3172,87,4,248.01
9777,4154,41,2,210.84
9778,3013,99,3,105.41
9779,3429,15,4,239.05
9780,3563,55,4,123.39
9781,357,3,2,221.54
9782,4392,76,4,141.64
9783,4621,38,3,166.99
9784,1618,51,4,214.48
9785,1624,17,5,64.19
9786,1666,91,3,35.31
9787,3200,83,1,217.59
9788,4497,49,2,146.09
9789,1596,21,3,18.03
9790,1990,88,1,217.91
9791,2787,24,1,25.36
9792,529,83,3,217.59
9793,2605,95,1,180.08
9794,3196,40,1,175.23
9795,2408,20,5,5.68
9796,64,79,4,90.54
9797,3961,35,5,207.78
9798,2813,48,4,76.46
9799,2822,99,1,105.41
9800,4028,33,4,218.33
9801,102,56,5,91.29
9802,3349,41,2,210.84
9803,3299,54,2,259.7
9804,3095,44,4,261.34
9805,2892,82,2,275.45
9806,3136,81,3,40.39
9807,1181,72,2,247.32
9808,2887,84,4,123.43
9809,2729,11,1,246.84
9810,2693,94,5,215.94
9811,399,91,2,35.31
9812,405,14,4,160.93
9813,2874,42,5,6.8
9814,3269,79,3,90.54
9815,2695,12,1,103.36
9816,2083,84,5,123.43
9817,2468,17,5,64.19
9818,4473,90,4,123.72
9819,4316,78,3,94.44
9820,1922,25,2,6.67
9821,3960,26,3,281.44
9822,1541,47,1,253.41
9823,2390,25,2,6.67
9824,4849,89,3,85.11
9825,2464,60,1,177.06
9826,3369,60,5,177.06
9827,2986,27,5,247.47
9828,680,43,5,34.78
9829,748,76,5,141.64
9830,2854,20,2,5.68
9831,1322,63,5,69.69
9832,3749,80,2,171.17
9833,4151,25,2,6.67
9834,4790,27,3,247.47
9835,534,52,5,201.72
9836,1819,82,4,275.45
9837,4201,10,5,195.12
9838,2342,50,4,47.83
9839,2423,30,5,211.51
9840,4546,1,2,291.6
9841,1469,54,5,259.7
9842,4908,4,5,229.97
9843,4486,87,5,248.01
9844,1236,7,5,262.25
9845,2715,30,3,211.51
9846,1709,90,3,123.72
9847,1146,65,2,68.32
9848,1476,29,2,265.91
9849,3924,25,4,6.67
9850,2922,40,2,175.23
9851,1856,26,3,281.44
9852,3225,17,2,64.19
9853,3965,31,4,35.8
9854,3380,61,4,253.46
9855,4939,8,3,160.53
9856,1605,69,2,217.34
9857,3280,1,4,291.6
9858,552,79,2,90.54
9859,2005,100,2,282.43
9860,1837,71,3,138.91
9861,1125,46,3,38.31
9862,1383,91,2,35.31
9863,1771,99,5,105.41
9864,3864,91,5,35.31
9865,3401,20,1,5.68
9866,35,82,1,275.45
9867,2205,40,1,175.23
9868,5000,2,3,70.12
9869,3345,94,2,215.94
9870,3015,61,4,253.46
9871,4492,94,2,215.94
9872,4303,71,2,138.91
9873,1781,77,1,74.22
9874,1629,97,2,177.06
9875,1330,30,1,211.51
9876,1560,30,2,211.51
9877,805,87,4,248.01
9878,2510,45,5,206.12
9879,4348,24,5,25.36
9880,1291,84,3,123.43
9881,4305,92,4,60.77
9882,2587,56,2,91.29
9883,4931,83,4,217.59
9884,2551,61,2,253.46
9885,956,13,4,221.25
9886,4610,80,4,171.17
9887,580,56,5,91.29
9888,1938,15,4,239.05
9889,1998,11,3,246.84
9890,1666,12,2,103.36
9891,2131,86,1,265.19
9892,3741,89,4,85.11
9893,2501,3,1,221.54
9894,1643,24,5,25.36
9895,4713,89,1,85.11
9896,1498,9,3,191.6
9897,4603,92,3,60.77
9898,3205,46,5,38.31
9899,622,94,3,215.94
9900,3145,71,2,138.91
9901,1952,60,3,177.06
9902,1460,11,4,246.84
9903,293,10,3,195.12
9904,655,3,2,221.54
9905,2985,19,5,31.49
9906,3844,2,3,70.12
9907,2805,17,2,64.19
9908,2715,93,4,235.99
9909,1622,2,1,70.12
9910,4015,53,1,67.28
9911,3254,16,5,297.21
9912,2847,10,5,195.12
9913,4881,68,1,60.41
9914,4863,43,1,34.78
9915,3506,90,5,123.72
9916,519,58,1,83.52
9917,2686,60,3,177.06
9918,28,24,2,25.36
9919,266,76,5,141.64
9920,1307,85,2,51.79
9921,4054,16,4,297.21
9922,3455,100,4,282.43
9923,811,99,3,105.41
9924,4677,9,4,191.6
9925,3391,6,5,14.01
9926,611,65,3,68.32
