item_id,order_id,product_id,quantity,unit_price,revenue
9275,2416,65,3,68.32,204.95999999999998
9276,3805,89,5,85.11,425.55
9277,4827,91,1,35.31,35.31
9278,1625,22,3,105.83,317.49
9279,1509,17,5,64.19,320.95
9280,4111,59,3,11.5,34.5
9281,4854,29,3,265.91,797.73
9282,4,67,5,229.09,1145.45
9283,3448,17,3,64.19,192.57
9284,2581,2,2,70.12,140.24
9285,3792,32,1,122.73,122.73
9286,1161,22,2,105.83,211.66
9287,834,97,2,177.06,354.12
9288,1999,58,5,83.52,417.59999999999997
9289,1203,53,5,67.28,336.4
9290,2176,86,5,265.19,1325.95
9291,1382,47,3,253.41,760.23
9292,4174,4,3,229.97,689.91
9293,2789,38,1,166.99,166.99
9294,2822,13,3,221.25,663.75
9295,4178,61,1,253.46,253.46
9296,342,87,2,248.01,496.02
9297,1362,64,1,14.93,14.93
9298,4192,77,1,74.22,74.22
9299,4617,84,5,123.43,617.1500000000001
9300,996,33,3,218.33,654.99
9301,357,98,4,142.76,571.04
9302,186,38,4,166.99,667.96
9303,1694,29,5,265.91,1329.5500000000002
9304,2591,61,2,253.46,506.92
9305,1343,32,2,122.73,245.46
9306,1692,11,2,246.84,493.68
9307,1083,18,1,297.21,297.21
9308,2058,45,3,206.12,618.36
9309,2905,21,2,18.03,36.06
9310,3196,12,4,103.36,413.44
9311,4452,20,1,5.68,5.68
9312,3418,7,2,262.25,524.5
9313,2381,91,2,35.31,70.62
9314,17,71,3,138.91,416.73
9315,324,2,3,70.12,210.36
9316,2071,43,1,34.78,34.78
9317,931,97,4,177.06,708.24
9318,4555,21,5,18.03,90.15
9319,4653,29,4,265.91,1063.64
9320,1445,32,3,122.73,368.19
9321,4037,45,3,206.12,618.36
9322,403,76,5,141.64,708.1999999999999
9323,3403,77,4,74.22,296.88
9324,4553,59,4,11.5,46.0
9325,1507,3,5,221.54,1107.7
9326,1522,39,3,191.47,574.41
9327,3099,51,1,214.48,214.48
9328,2445,8,4,160.53,642.12
9329,2188,46,2,38.31,76.62
9330,2569,66,4,127.76,511.04
9331,2794,6,4,14.01,56.04
9332,92,58,4,83.52,334.08
9333,4948,41,3,210.84,632.52
9334,4941,79,2,90.54,181.08
9335,4763,54,4,259.7,1038.8
9336,1754,76,1,141.64,141.64
9337,4893,41,2,210.84,421.68
9338,88,48,5,76.46,382.29999999999995
9339,1642,96,1,269.24,269.24
9340,2963,70,5,260.75,1303.75
9341,2143,27,4,247.47,989.88
9342,551,47,3,253.41,760.23
9343,2447,77,4,74.22,296.88
9344,1952,23,4,191.71,766.84
9345,2291,74,5,192.94,964.7
9346,3838,14,4,160.93,643.72
9347,624,61,1,253.46,253.46
9348,3758,67,3,229.09,687.27
9349,4797,76,5,141.64,708.1999999999999
9350,3293,25,2,6.67,13.34
9351,3833,65,4,68.32,273.28
9352,2612,96,5,269.24,1346.2
9353,162,24,4,25.36,101.44
9354,1993,53,4,67.28,269.12
9355,2083,73,5,168.62,843.1
9356,3014,50,1,47.83,47.83
9357,37,1,2,291.6,583.2
9358,846,39,4,191.47,765.88
9359,2877,74,1,192.94,192.94
9360,3347,44,4,261.34,1045.36
9361,4055,94,4,215.94,863.76
9362,4201,5,1,279.13,279.13
9363,336,68,4,60.41,241.64
9364,3098,72,2,247.32,494.64
9365,2344,80,5,171.17,855.8499999999999
9366,1561,65,1,68.32,68.32
9367,4982,79,3,90.54,271.62
9368,4165,88,4,217.91,871.64
9369,4247,15,5,239.05,1195.25
9370,662,50,2,47.83,95.66
9371,4853,6,2,14.01,28.02
9372,3740,66,3,127.76,383.28000000000003
9373,3184,69,2,217.34,434.68
9374,1486,39,5,191.47,957.35
9375,2410,98,3,142.76,428.28
9376,4299,96,1,269.24,269.24
9377,2535,29,3,265.91,797.73
9378,4,93,1,235.99,235.99
9379,3098,88,2,217.91,435.82
9380,2849,46,5,38.31,191.55
9381,27,31,4,35.8,143.2
9382,965,24,3,25.36,76.08
9383,3097,15,2,239.05,478.1
9384,72,76,5,141.64,708.1999999999999
9385,2948,20,4,5.68,22.72
9386,2316,4,3,229.97,689.91
9387,3898,58,5,83.52,417.59999999999997
9388,4491,77,2,74.22,148.44
9389,4965,61,3,253.46,760.38
9390,2412,10,3,195.12,585.36
9391,117,41,1,210.84,210.84
9392,2212,53,1,67.28,67.28
9393,2925,87,3,248.01,744.03
9394,2838,71,5,138.91,694.55
9395,577,76,2,141.64,283.28
9396,772,48,4,76.46,305.84
9397,200,15,1,239.05,239.05
9398,1756,7,2,262.25,524.5
9399,180,72,3,247.32,741.96
9400,2406,71,2,138.91,277.82
9401,3324,43,2,34.78,69.56
9402,4749,4,2,229.97,459.94
9403,4774,51,3,214.48,643.4399999999999
9404,2302,71,1,138.91,138.91
9405,2989,59,4,11.5,46.0
9406,1603,41,5,210.84,1054.2
9407,1120,61,1,253.46,253.46
9408,2215,30,4,211.51,846.04
9409,1912,18,3,297.21,891.6299999999999
9410,2902,30,4,211.51,846.04
9411,1086,7,3,262.25,786.75
9412,174,52,4,201.72,806.88
9413,3533,48,1,76.46,76.46
9414,4720,23,3,191.71,575.13
9415,1239,37,2,95.31,190.62
9416,3311,71,3,138.91,416.73
9417,4835,93,3,235.99,707.97
9418,3814,98,4,142.76,571.04
9419,3817,53,3,67.28,201.84
9420,4771,45,4,206.12,824.48
9421,1974,49,1,146.09,146.09
9422,3783,49,3,146.09,438.27
9423,2245,82,2,275.45,550.9
9424,1658,47,2,253.41,506.82
9425,413,25,1,6.67,6.67
9426,3411,91,2,35.31,70.62
9427,4093,27,4,247.47,989.88
9428,1383,12,3,103.36,310.08
9429,1124,23,5,191.71,958.5500000000001
9430,4330,17,3,64.19,192.57
9431,4013,44,3,261.34,784.02
9432,2244,71,5,138.91,694.55
9433,2590,24,2,25.36,50.72
9434,1779,71,2,138.91,277.82
9435,1130,93,3,235.99,707.97
9436,645,60,2,177.06,354.12
9437,3523,53,4,67.28,269.12
9438,1558,92,4,60.77,243.08
9439,4502,87,5,248.01,1240.05
9440,2774,74,3,192.94,578.8199999999999
9441,2786,16,4,297.21,1188.84
9442,1707,98,1,142.76,142.76
9443,2602,25,2,6.67,13.34
9444,3644,66,3,127.76,383.28000000000003
9445,375,50,4,47.83,191.32
9446,1613,69,5,217.34,1086.7
9447,455,78,4,94.44,377.76
9448,4298,95,1,180.08,180.08
9449,1476,40,4,175.23,700.92
9450,854,6,3,14.01,42.03
9451,724,64,5,14.93,74.65
9452,1392,28,5,243.71,1218.55
9453,2388,9,1,191.6,191.6
9454,262,6,3,14.01,42.03
9455,543,17,1,64.19,64.19
9456,551,40,1,175.23,175.23
9457,3798,99,1,105.41,105.41
9458,638,76,4,141.64,566.56
9459,165,45,2,206.12,412.24
9460,2806,82,4,275.45,1101.8
9461,621,43,3,34.78,104.34
9462,1224,98,1,142.76,142.76
9463,3343,46,1,38.31,38.31
9464,51,63,2,69.69,139.38
9465,489,1,5,291.6,1458.0
9466,665,59,1,11.5,11.5
9467,1247,63,4,69.69,278.76
9468,2711,79,1,90.54,90.54
9469,4362,18,3,297.21,891.6299999999999
9470,4169,86,2,265.19,530.38
9471,3953,82,5,275.45,1377.25
9472,2592,65,3,68.32,204.95999999999998
9473,881,20,4,5.68,22.72
9474,435,56,3,91.29,273.87
9475,1985,54,1,259.7,259.7
9476,4453,48,2,76.46,152.92
9477,4114,100,1,282.43,282.43
9478,3871,54,2,259.7,519.4
9479,2623,89,4,85.11,340.44
9480,1793,16,3,297.21,891.6299999999999
9481,2799,20,2,5.68,11.36
9482,3513,47,3,253.41,760.23
9483,1494,97,2,177.06,354.12
9484,2680,7,1,262.25,262.25
9485,1626,23,2,191.71,383.42
9486,2420,75,2,160.25,320.5
9487,3018,33,5,218.33,1091.65
9488,1848,40,4,175.23,700.92
9489,3247,5,1,279.13,279.13
9490,1539,45,1,206.12,206.12
9491,1317,41,3,210.84,632.52
9492,1720,8,2,160.53,321.06
9493,1951,81,2,40.39,80.78
9494,224,82,2,275.45,550.9
9495,2027,50,1,47.83,47.83
9496,1548,91,5,35.31,176.55
9497,3779,31,3,35.8,107.39999999999999
9498,3724,4,2,229.97,459.94
9499,1524,66,5,127.76,638.8000000000001
9500,2704,56,4,91.29,365.16
9501,1973,5,1,279.13,279.13
9502,4529,81,4,40.39,161.56
9503,4605,54,1,259.7,259.7
9504,4604,96,3,269.24,807.72
9505,617,93,4,235.99,943.96
9506,4516,80,3,171.17,513.51
9507,4170,1,3,291.6,874.8000000000001
9508,2622,76,3,141.64,424.91999999999996
9509,4242,83,4,217.59,870.36
9510,2094,73,4,168.62,674.48
9511,1765,61,4,253.46,1013.84
9512,3177,7,2,262.25,524.5
9513,1133,30,3,211.51,634.53
9514,4217,15,2,239.05,478.1
9515,3571,4,1,229.97,229.97
9516,1067,63,4,69.69,278.76
9517,2147,70,5,260.75,1303.75
9518,706,38,1,166.99,166.99
9519,2359,47,3,253.41,760.23
9520,3535,60,3,177.06,531.1800000000001
9521,3813,99,2,105.41,210.82
9522,2471,2,4,70.12,280.48
9523,4068,69,4,217.34,869.36
9524,3461,8,1,160.53,160.53
9525,3769,51,1,214.48,214.48
9526,1935,94,1,215.94,215.94
9527,2320,19,5,31.49,157.45
9528,2873,94,5,215.94,1079.7
9529,210,31,3,35.8,107.39999999999999
9530,4835,80,3,171.17,513.51
9531,2808,22,3,105.83,317.49
9532,4255,33,4,218.33,873.32
9533,3963,86,3,265.19,795.5699999999999
9534,4837,72,2,247.32,494.64
9535,1954,37,1,95.31,95.31
9536,2391,12,4,103.36,413.44
9537,3526,69,5,217.34,1086.7
9538,4795,64,1,14.93,14.93
9539,3215,25,3,6.67,20.009999999999998
9540,2445,54,5,259.7,1298.5
9541,2584,29,5,265.91,1329.5500000000002
9542,141,13,5,221.25,1106.25
9543,4336,26,1,281.44,281.44
9544,292,22,4,105.83,423.32
9545,2865,93,1,235.99,235.99
9546,4178,76,2,141.64,283.28
9547,2608,92,3,60.77,182.31
9548,3937,73,4,168.62,674.48
9549,2918,10,4,195.12,780.48
9550,2219,48,3,76.46,229.38
9551,1798,42,2,6.8,13.6
9552,977,90,5,123.72,618.6
9553,580,100,3,282.43,847.29
9554,2574,59,5,11.5,57.5
9555,2590,53,3,67.28,201.84
9556,3284,40,1,175.23,175.23
9557,1800,75,2,160.25,320.5
9558,1462,62,2,166.95,333.9
9559,4418,6,3,14.01,42.03
9560,4069,4,2,229.97,459.94
9561,2948,91,5,35.31,176.55
9562,714,55,2,123.39,246.78
9563,2424,88,2,217.91,435.82
9564,1891,69,2,217.34,434.68
9565,3568,3,4,221.54,886.16
9566,1679,7,3,262.25,786.75
9567,2148,88,1,217.91,217.91
9568,918,86,1,265.19,265.19
9569,2267,12,4,103.36,413.44
9570,2525,99,4,105.41,421.64
9571,1807,17,1,64.19,64.19
9572,4052,67,5,229.09,1145.45
9573,560,75,1,160.25,160.25
9574,629,70,1,260.75,260.75
9575,3067,36,3,12.23,36.69
9576,1912,17,1,64.19,64.19
9577,3763,86,1,265.19,265.19
9578,3552,1,2,291.6,583.2
9579,1809,67,4,229.09,916.36
9580,2387,80,1,171.17,171.17
9581,1896,99,1,105.41,105.41
9582,3931,78,5,94.44,472.2
9583,1007,49,1,146.09,146.09
9584,49,51,3,214.48,643.4399999999999
9585,1851,71,5,138.91,694.55
9586,1930,90,1,123.72,123.72
9587,2133,43,3,34.78,104.34
9588,1526,31,4,35.8,143.2
9589,329,24,1,25.36,25.36
9590,2658,83,4,217.59,870.36
9591,4530,37,1,95.31,95.31
9592,588,65,5,68.32,341.59999999999997
9593,3206,89,5,85.11,425.55
9594,1599,63,3,69.69,209.07
9595,3852,56,2,91.29,182.58
9596,2473,74,3,192.94,578.8199999999999
9597,2818,18,1,297.21,297.21
9598,4608,65,4,68.32,273.28
9599,1409,29,4,265.91,1063.64
9600,1012,77,1,74.22,74.22
9601,4660,4,2,229.97,459.94
9602,4399,12,2,103.36,206.72
9603,4045,56,2,91.29,182.58
9604,1330,48,1,76.46,76.46
9605,2605,19,5,31.49,157.45
9606,2024,26,5,281.44,1407.2
9607,4508,38,1,166.99,166.99
9608,3186,80,5,171.17,855.8499999999999
9609,4604,25,2,6.67,13.34
9610,4152,56,5,91.29,456.45000000000005
9611,2594,74,1,192.94,192.94
9612,3342,28,5,243.71,1218.55
9613,196,61,5,253.46,1267.3
9614,1791,92,5,60.77,303.85
9615,1107,89,5,85.11,425.55
9616,2790,89,1,85.11,85.11
9617,2185,51,3,214.48,643.4399999999999
9618,539,12,5,103.36,516.8
9619,4785,8,3,160.53,481.59000000000003
9620,719,100,1,282.43,282.43
9621,3996,58,4,83.52,334.08
9622,306,88,3,217.91,653.73
9623,388,23,1,191.71,191.71
9624,725,37,4,95.31,381.24
9625,2597,11,5,246.84,1234.2
9626,2436,17,1,64.19,64.19
9627,2341,92,2,60.77,121.54
9628,179,56,4,91.29,365.16
9629,1904,53,2,67.28,134.56
9630,1705,67,5,229.09,1145.45
9631,3384,2,5,70.12,350.6
9632,4176,29,3,265.91,797.73
9633,4543,57,5,49.94,249.7
9634,4862,34,3,87.7,263.1
9635,4666,78,4,94.44,377.76
9636,96,97,2,177.06,354.12
9637,1284,82,4,275.45,1101.8
9638,248,93,2,235.99,471.98
9639,982,2,1,70.12,70.12
9640,4364,75,4,160.25,641.0
9641,1566,31,1,35.8,35.8
9642,2142,77,2,74.22,148.44
9643,736,44,3,261.34,784.02
9644,3388,90,4,123.72,494.88
9645,2660,56,4,91.29,365.16
9646,449,98,3,142.76,428.28
9647,1836,54,3,259.7,779.0999999999999
9648,4716,53,5,67.28,336.4
9649,614,74,5,192.94,964.7
9650,1434,76,2,141.64,283.28
9651,877,86,4,265.19,1060.76
9652,2576,46,3,38.31,114.93
9653,1134,54,3,259.7,779.0999999999999
9654,4871,31,1,35.8,35.8
9655,672,83,5,217.59,1087.95
9656,1631,24,1,25.36,25.36
9657,3319,25,3,6.67,20.009999999999998
9658,361,35,4,207.78,831.12
9659,2393,57,4,49.94,199.76
9660,3902,72,1,247.32,247.32
9661,798,69,5,217.34,1086.7
9662,1784,86,2,265.19,530.38
9663,67,28,4,243.71,974.84
9664,3035,76,2,141.64,283.28
9665,2091,33,5,218.33,1091.65
9666,2277,53,1,67.28,67.28
9667,3516,16,5,297.21,1486.05
9668,234,26,3,281.44,844.3199999999999
9669,1223,12,5,103.36,516.8
9670,2545,87,1,248.01,248.01
9671,1056,90,1,123.72,123.72
9672,4555,77,5,74.22,371.1
9673,3348,87,1,248.01,248.01
9674,1170,31,3,35.8,107.39999999999999
9675,4102,100,2,282.43,564.86
9676,494,27,5,247.47,1237.35
9677,3180,36,1,12.23,12.23
9678,3844,59,2,11.5,23.0
9679,1364,87,3,248.01,744.03
9680,3399,3,5,221.54,1107.7
9681,1057,94,1,215.94,215.94
9682,143,32,2,122.73,245.46
9683,3316,15,3,239.05,717.1500000000001
9684,4832,75,4,160.25,641.0
9685,2774,66,1,127.76,127.76
9686,1885,90,3,123.72,371.15999999999997
9687,2265,63,2,69.69,139.38
9688,1925,98,5,142.76,713.8
9689,4046,1,2,291.6,583.2
9690,2482,75,5,160.25,801.25
9691,1891,5,3,279.13,837.39
9692,3126,90,3,123.72,371.15999999999997
9693,942,6,2,14.01,28.02
9694,1616,99,2,105.41,210.82
9695,1969,5,5,279.13,1395.65
9696,3223,73,1,168.62,168.62
9697,4151,28,2,243.71,487.42
9698,1472,83,1,217.59,217.59
9699,1059,69,1,217.34,217.34
9700,1007,87,1,248.01,248.01
9701,3191,44,3,261.34,784.02
9702,1221,16,3,297.21,891.6299999999999
9703,4662,71,1,138.91,138.91
9704,4867,78,1,94.44,94.44
9705,1798,22,3,105.83,317.49
9706,4974,73,5,168.62,843.1
9707,2872,23,4,191.71,766.84
9708,514,43,2,34.78,69.56
9709,1618,68,1,60.41,60.41
9710,4518,43,3,34.78,104.34
9711,4613,26,1,281.44,281.44
9712,3758,41,1,210.84,210.84
9713,2033,70,1,260.75,260.75
9714,3211,31,1,35.8,35.8
9715,705,17,5,64.19,320.95
9716,1674,9,2,191.6,383.2
9717,3700,91,2,35.31,70.62
9718,2092,55,3,123.39,370.17
9719,4954,6,5,14.01,70.05
9720,2849,70,5,260.75,1303.75
9721,4315,64,2,14.93,29.86
9722,4664,4,3,229.97,689.91
9723,1778,67,5,229.09,1145.45
9724,4354,88,3,217.91,653.73
9725,893,56,2,91.29,182.58
9726,972,18,1,297.21,297.21
9727,103,32,5,122.73,613.65
9728,1108,85,3,51.79,155.37
9729,3247,48,1,76.46,76.46
9730,3713,29,2,265.91,531.82
9731,3418,32,4,122.73,490.92
9732,4152,25,5,6.67,33.35
9733,3660,76,5,141.64,708.1999999999999
9734,4927,63,3,69.69,209.07
9735,920,9,2,191.6,383.2
9736,4553,71,2,138.91,277.82
9737,4228,14,5,160.93,804.6500000000001
9738,4589,20,5,5.68,28.4
9739,2158,84,3,123.43,370.29
9740,582,10,3,195.12,585.36
9741,796,11,4,246.84,987.36
9742,3198,39,1,191.47,191.47
9743,1884,19,3,31.49,94.47
9744,3368,19,1,31.49,31.49
9745,810,43,5,34.78,173.9
9746,2934,61,4,253.46,1013.84
9747,3269,70,4,260.75,1043.0
9748,4869,72,4,247.32,989.28
9749,2985,65,2,68.32,136.64
9750,573,23,5,191.71,958.5500000000001
9751,1207,60,2,177.06,354.12
9752,4905,10,2,195.12,390.24
9753,4975,63,4,69.69,278.76
9754,3081,2,2,70.12,140.24
9755,2461,36,5,12.23,61.150000000000006
9756,1742,57,5,49.94,249.7
9757,4006,66,2,127.76,255.52
9758,4926,79,5,90.54,452.70000000000005
9759,2614,20,1,5.68,5.68
9760,1716,42,2,6.8,13.6
9761,1570,21,4,18.03,72.12
9762,677,94,4,215.94,863.76
9763,1834,88,5,217.91,1089.55
9764,2514,66,5,127.76,638.8000000000001
9765,801,38,4,166.99,667.96
9766,1142,86,1,265.19,265.19
9767,3053,93,4,235.99,943.96
9768,2032,78,2,94.44,188.88
9769,1509,69,4,217.34,869.36
9770,1111,24,3,25.36,76.08
9771,4330,26,1,281.44,281.44
9772,913,2,1,70.12,70.12
9773,1056,46,4,38.31,153.24
9774,4190,34,3,87.7,263.1
9775,1751,62,2,166.95,333.9
9776,3172,87,4,248.01,992.04
9777,4154,41,2,210.84,421.68
9778,3013,99,3,105.41,316.23
9779,3429,15,4,239.05,956.2
9780,3563,55,4,123.39,493.56
9781,357,3,2,221.54,443.08
9782,4392,76,4,141.64,566.56
9783,4621,38,3,166.99,500.97
9784,1618,51,4,214.48,857.92
9785,1624,17,5,64.19,320.95
9786,1666,91,3,35.31,105.93
9787,3200,83,1,217.59,217.59
9788,4497,49,2,146.09,292.18
9789,1596,21,3,18.03,54.09
9790,1990,88,1,217.91,217.91
9791,2787,24,1,25.36,25.36
9792,529,83,3,217.59,652.77
9793,2605,95,1,180.08,180.08
9794,3196,40,1,175.23,175.23
9795,2408,20,5,5.68,28.4
9796,64,79,4,90.54,362.16
9797,3961,35,5,207.78,1038.9
9798,2813,48,4,76.46,305.84
9799,2822,99,1,105.41,105.41
9800,4028,33,4,218.33,873.32
9801,102,56,5,91.29,456.45000000000005
9802,3349,41,2,210.84,421.68
9803,3299,54,2,259.7,519.4
9804,3095,44,4,261.34,1045.36
9805,2892,82,2,275.45,550.9
9806,3136,81,3,40.39,121.17
9807,1181,72,2,247.32,494.64
9808,2887,84,4,123.43,493.72
9809,2729,11,1,246.84,246.84
9810,2693,94,5,215.94,1079.7
9811,399,91,2,35.31,70.62
9812,405,14,4,160.93,643.72
9813,2874,42,5,6.8,34.0
9814,3269,79,3,90.54,271.62
9815,2695,12,1,103.36,103.36
9816,2083,84,5,123.43,617.1500000000001
9817,2468,17,5,64.19,320.95
9818,4473,90,4,123.72,494.88
9819,4316,78,3,94.44,283.32
9820,1922,25,2,6.67,13.34
9821,3960,26,3,281.44,844.3199999999999
9822,1541,47,1,253.41,253.41
9823,2390,25,2,6.67,13.34
9824,4849,89,3,85.11,255.32999999999998
9825,2464,60,1,177.06,177.06
9826,3369,60,5,177.06,885.3
9827,2986,27,5,247.47,1237.35
9828,680,43,5,34.78,173.9
9829,748,76,5,141.64,708.1999999999999
9830,2854,20,2,5.68,11.36
9831,1322,63,5,69.69,348.45
9832,3749,80,2,171.17,342.34
9833,4151,25,2,6.67,13.34
9834,4790,27,3,247.47,742.41
9835,534,52,5,201.72,1008.6
9836,1819,82,4,275.45,1101.8
9837,4201,10,5,195.12,975.6
9838,2342,50,4,47.83,191.32
9839,2423,30,5,211.51,1057.55
9840,4546,1,2,291.6,583.2
9841,1469,54,5,259.7,1298.5
9842,4908,4,5,229.97,1149.85
9843,4486,87,5,248.01,1240.05
9844,1236,7,5,262.25,1311.25
9845,2715,30,3,211.51,634.53
9846,1709,90,3,123.72,371.15999999999997
9847,1146,65,2,68.32,136.64
9848,1476,29,2,265.91,531.82
9849,3924,25,4,6.67,26.68
9850,2922,40,2,175.23,350.46
9851,1856,26,3,281.44,844.3199999999999
9852,3225,17,2,64.19,128.38
9853,3965,31,4,35.8,143.2
9854,3380,61,4,253.46,1013.84
9855,4939,8,3,160.53,481.59000000000003
9856,1605,69,2,217.34,434.68
9857,3280,1,4,291.6,1166.4
9858,552,79,2,90.54,181.08
9859,2005,100,2,282.43,564.86
9860,1837,71,3,138.91,416.73
9861,1125,46,3,38.31,114.93
9862,1383,91,2,35.31,70.62
9863,1771,99,5,105.41,527.05
9864,3864,91,5,35.31,176.55
9865,3401,20,1,5.68,5.68
9866,35,82,1,275.45,275.45
9867,2205,40,1,175.23,175.23
9868,5000,2,3,70.12,210.36
9869,3345,94,2,215.94,431.88
9870,3015,61,4,253.46,1013.84
9871,4492,94,2,215.94,431.88
9872,4303,71,2,138.91,277.82
9873,1781,77,1,74.22,74.22
9874,1629,97,2,177.06,354.12
9875,1330,30,1,211.51,211.51
9876,1560,30,2,211.51,423.02
9877,805,87,4,248.01,992.04
9878,2510,45,5,206.12,1030.6
9879,4348,24,5,25.36,126.8
9880,1291,84,3,123.43,370.29
9881,4305,92,4,60.77,243.08
9882,2587,56,2,91.29,182.58
9883,4931,83,4,217.59,870.36
9884,2551,61,2,253.46,506.92
9885,956,13,4,221.25,885.0
9886,4610,80,4,171.17,684.68
9887,580,56,5,91.29,456.45000000000005
9888,1938,15,4,239.05,956.2
9889,1998,11,3,246.84,740.52
9890,1666,12,2,103.36,206.72
9891,2131,86,1,265.19,265.19
9892,3741,89,4,85.11,340.44
9893,2501,3,1,221.54,221.54
9894,1643,24,5,25.36,126.8
9895,4713,89,1,85.11,85.11
9896,1498,9,3,191.6,574.8
9897,4603,92,3,60.77,182.31
9898,3205,46,5,38.31,191.55
9899,622,94,3,215.94,647.8199999999999
9900,3145,71,2,138.91,277.82
9901,1952,60,3,177.06,531.1800000000001
9902,1460,11,4,246.84,987.36
9903,293,10,3,195.12,585.36
9904,655,3,2,221.54,443.08
9905,2985,19,5,31.49,157.45
9906,3844,2,3,70.12,210.36
9907,2805,17,2,64.19,128.38
9908,2715,93,4,235.99,943.96
9909,1622,2,1,70.12,70.12
9910,4015,53,1,67.28,67.28
9911,3254,16,5,297.21,1486.05
9912,2847,10,5,195.12,975.6
9913,4881,68,1,60.41,60.41
9914,4863,43,1,34.78,34.78
9915,3506,90,5,123.72,618.6
9916,519,58,1,83.52,83.52
9917,2686,60,3,177.06,531.1800000000001
9918,28,24,2,25.36,50.72
9919,266,76,5,141.64,708.1999999999999
9920,1307,85,2,51.79,103.58
9921,4054,16,4,297.21,1188.84
9922,3455,100,4,282.43,1129.72
9923,811,99,3,105.41,316.23
9924,4677,9,4,191.6,766.4
9925,3391,6,5,14.01,70.05
9926,611,65,3,68.32,204.95999999999998
9927,4289,78,3,94.44,283.32
9928,2275,24,5,25.36,126.8
9929,4547,10,1,195.12,195.12
9930,203,82,2,275.45,550.9
9931,402,73,5,168.62,843.1
9932,2028,27,1,247.47,247.47
9933,3851,83,1,217.59,217.59
9934,890,100,4,282.43,1129.72
9935,179,3,3,221.54,664.62
9936,1980,38,3,166.99,500.97
9937,2511,73,4,168.62,674.48
9938,2883,74,4,192.94,771.76
9939,3985,73,3,168.62,505.86
9940,2045,17,5,64.19,320.95
9941,2984,48,5,76.46,382.29999999999995
9942,351,49,5,146.09,730.45
9943,4283,43,5,34.78,173.9
9944,3419,84,4,123.43,493.72
9945,3831,7,2,262.25,524.5
9946,1968,68,2,60.41,120.82
9947,4405,74,3,192.94,578.8199999999999
9948,2225,21,2,18.03,36.06
9949,4523,78,5,94.44,472.2
9950,2788,25,4,6.67,26.68
9951,4627,81,5,40.39,201.95
9952,4344,61,1,253.46,253.46
9953,4312,28,4,243.71,974.84
9954,4809,78,1,94.44,94.44
9955,438,52,1,201.72,201.72
9956,2359,13,3,221.25,663.75
9957,3855,34,1,87.7,87.7
9958,383,67,2,229.09,458.18
9959,4217,4,2,229.97,459.94
9960,407,44,1,261.34,261.34
9961,4341,15,3,239.05,717.1500000000001
9962,66,84,1,123.43,123.43
9963,2990,8,4,160.53,642.12
9964,228,5,4,279.13,1116.52
9965,4978,66,4,127.76,511.04
9966,2185,92,4,60.77,243.08
9967,2242,86,1,265.19,265.19
9968,4802,73,5,168.62,843.1
9969,4754,92,5,60.77,303.85
9970,1513,46,4,38.31,153.24
9971,930,65,3,68.32,204.95999999999998
9972,4037,100,3,282.43,847.29
9973,2604,66,1,127.76,127.76
9974,1181,26,5,281.44,1407.2
9975,1040,31,1,35.8,35.8
9976,1102,51,2,214.48,428.96
9977,2100,41,4,210.84,843.36
9978,514,51,2,214.48,428.96
9979,4840,19,2,31.49,62.98
9980,3133,95,3,180.08,540.24
9981,1833,73,5,168.62,843.1
9982,4639,3,4,221.54,886.16
9983,2458,38,1,166.99,166.99
9984,2203,70,4,260.75,1043.0
9985,2681,45,1,206.12,206.12
9986,2099,71,1,138.91,138.91
9987,3167,41,5,210.84,1054.2
9988,1928,25,2,6.67,13.34
9989,4451,89,1,85.11,85.11
9990,3117,50,5,47.83,239.14999999999998
9991,2888,1,2,291.6,583.2
9992,4344,54,2,259.7,519.4
9993,4629,86,4,265.19,1060.76
9994,3531,84,4,123.43,493.72
9995,790,13,4,221.25,885.0
9996,1301,40,3,175.23,525.6899999999999
9997,1948,21,2,18.03,36.06
9998,2243,87,3,248.01,744.03
9999,1095,41,4,210.84,843.36
10000,1359,61,5,253.46,1267.3
10001,3657,33,4,218.33,873.32
10002,308,73,1,168.62,168.62
10003,1451,29,5,265.91,1329.5500000000002
10004,2124,55,5,123.39,616.95
10005,4883,32,2,122.73,245.46
10006,2843,11,3,246.84,740.52
10007,1665,52,1,201.72,201.72
10008,3949,36,5,12.23,61.150000000000006
10009,1395,93,3,235.99,707.97
10010,4073,31,3,35.8,107.39999999999999
10011,3635,14,1,160.93,160.93
10012,215,63,1,69.69,69.69
10013,3073,52,4,201.72,806.88
10014,4055,54,4,259.7,1038.8
10015,4473,50,5,47.83,239.14999999999998
10016,2460,89,5,85.11,425.55
10017,3707,54,5,259.7,1298.5
10018,3272,90,4,123.72,494.88
10019,1207,86,5,265.19,1325.95
10020,410,73,5,168.62,843.1
10021,3470,97,4,177.06,708.24
10022,216,87,4,248.01,992.04
10023,4848,99,5,105.41,527.05
10024,349,84,5,123.43,617.1500000000001
10025,3652,97,3,177.06,531.1800000000001
10026,2879,35,2,207.78,415.56
10027,3666,30,4,211.51,846.04
10028,4750,55,2,123.39,246.78
10029,3070,94,4,215.94,863.76
10030,3995,86,3,265.19,795.5699999999999
10031,3113,1,2,291.6,583.2
10032,3,15,3,239.05,717.1500000000001
10033,1118,25,1,6.67,6.67
10034,1083,20,2,5.68,11.36
10035,4503,71,2,138.91,277.82
10036,1518,16,2,297.21,594.42
