order_id,customer_id,order_date,status,region
3798,442,2025-10-02,completed,Midwest
3799,503,2025-09-08,returned,Southeast
3800,130,2025-06-10,completed,Midwest
3801,132,2025-06-20,returned,Southeast
3802,597,2025-12-10,completed,Southeast
3803,935,2026-02-04,completed,West
3804,482,2025-10-14,completed,Southeast
3805,862,2026-04-07,completed,Southeast
3806,390,2026-05-20,completed,Midwest
3807,593,2026-02-01,cancelled,Southeast
3808,999,2025-12-19,returned,Southwest
3809,985,2025-12-23,completed,Midwest
3810,325,2026-05-15,completed,Northeast
3811,69,2025-12-12,cancelled,Midwest
3812,660,2025-07-02,returned,Southeast
3813,448,2026-04-13,completed,Southwest
3814,528,2026-02-19,completed,Midwest
3815,819,2026-02-20,returned,Southwest
3816,617,2026-04-01,completed,Northeast
3817,165,2025-08-07,completed,Northeast
3818,488,2025-10-10,returned,West
3819,713,2025-07-02,completed,West
3820,709,2025-10-26,returned,Midwest
3821,426,2025-06-30,returned,West
3822,697,2026-02-06,cancelled,Southwest
3823,834,2025-09-02,completed,West
3824,265,2025-08-08,completed,Southwest
3825,875,2026-02-19,completed,West
3826,612,2025-11-04,cancelled,West
3827,342,2025-12-07,completed,West
3828,832,2026-03-17,completed,Southeast
3829,726,2026-04-10,completed,Southeast
3830,278,2026-04-18,completed,West
3831,674,2026-05-04,returned,Southwest
3832,439,2026-04-15,completed,Midwest
3833,157,2025-06-23,cancelled,Northeast
3834,422,2025-10-26,cancelled,Southeast
3835,251,2026-05-13,completed,West
3836,878,2025-12-30,completed,Northeast
3837,609,2025-09-20,completed,Southeast
3838,530,2025-06-19,cancelled,Midwest
3839,327,2025-09-23,cancelled,Southwest
3840,961,2025-07-04,returned,West
3841,895,2025-12-29,completed,Midwest
3842,97,2025-07-19,returned,Southeast
3843,513,2026-01-08,completed,West
3844,216,2026-03-30,completed,Northeast
3845,132,2026-03-28,cancelled,Southwest
3846,260,2025-06-18,completed,Southeast
3847,125,2025-10-26,cancelled,Southwest
3848,82,2026-04-27,completed,West
3849,283,2026-04-22,completed,Midwest
3850,683,2025-08-18,completed,Southwest
3851,59,2025-07-21,cancelled,Northeast
3852,544,2025-05-27,returned,Southeast
3853,161,2026-05-18,completed,Northeast
3854,284,2025-07-30,returned,Southwest
3855,106,2026-05-15,completed,Midwest
3856,105,2025-05-26,completed,Midwest
3857,439,2025-08-12,completed,Northeast
3858,228,2026-01-30,cancelled,West
3859,700,2025-11-14,returned,West
3860,582,2026-02-12,completed,Midwest
3861,318,2026-02-09,completed,Northeast
3862,464,2025-09-30,completed,Northeast
3863,802,2025-08-14,completed,Northeast
3864,599,2025-11-27,completed,Southwest
3865,882,2025-07-24,completed,West
3866,874,2025-10-05,returned,West
3867,472,2025-07-20,completed,
3868,56,2025-06-05,completed,Southeast
3869,625,2025-11-08,returned,Southwest
3870,13,2025-12-26,completed,Northeast
3871,440,2025-10-07,completed,Southwest
3872,18,2026-02-13,cancelled,Northeast
3873,694,2025-06-22,completed,Midwest
3874,973,2025-10-02,cancelled,Northeast
3875,113,2026-05-20,completed,West
3876,229,2026-03-12,returned,Southwest
3877,171,2026-04-07,completed,Northeast
3878,295,2025-06-29,completed,Southeast
3879,189,2026-01-30,returned,Midwest
3880,426,2026-01-09,completed,Southeast
3881,977,2026-02-06,cancelled,Southeast
3882,79,2025-11-21,returned,Southeast
3883,658,2025-06-18,completed,Midwest
3884,919,2026-01-31,completed,Midwest
3885,182,2026-03-07,completed,Midwest
3886,499,2025-08-14,completed,Midwest
3887,798,2025-11-25,completed,Southeast
3888,762,2025-08-09,completed,West
3889,866,2025-09-28,completed,West
3890,826,2025-07-12,returned,Midwest
3891,708,2026-03-10,completed,Southwest
3892,835,2026-05-01,completed,Northeast
3893,71,2025-07-19,returned,Southwest
3894,248,2025-09-14,returned,Southwest
3895,146,2026-02-05,completed,Southwest
3896,618,2025-05-22,returned,West
3897,775,2025-06-12,completed,Northeast
3898,296,2025-05-27,returned,Southwest
3899,582,2025-09-23,completed,Midwest
3900,470,2025-06-13,cancelled,West
3901,506,2026-01-17,returned,Midwest
3902,193,2025-11-23,returned,Midwest
3903,68,2025-12-03,returned,Southwest
3904,494,2025-08-05,completed,Midwest
3905,817,2025-08-20,completed,Northeast
3906,52,2025-06-08,completed,Midwest
3907,882,2026-02-28,completed,Southwest
3908,363,2026-05-21,completed,Midwest
3909,797,2026-04-21,completed,West
3910,917,2025-12-21,completed,West
3911,474,2025-09-12,completed,West
3912,846,2025-11-01,completed,Southeast
3913,521,2025-09-25,cancelled,West
3914,763,2025-12-20,completed,West
3915,431,2025-10-31,cancelled,Southeast
3916,844,2025-10-06,cancelled,West
3917,298,2025-06-29,completed,Southwest
3918,435,2026-03-09,cancelled,West
3919,696,2025-11-27,completed,West
3920,691,2025-07-21,cancelled,Southeast
3921,198,2026-02-02,cancelled,Southwest
3922,128,2026-04-30,completed,Midwest
3923,532,2025-06-16,returned,Northeast
3924,984,2025-08-20,completed,Southwest
3925,411,2025-09-12,completed,Midwest
3926,934,2026-02-09,returned,Southwest
3927,840,2025-06-13,completed,Midwest
3928,65,2025-12-12,completed,Midwest
3929,694,2025-06-25,completed,Southwest
3930,241,2026-01-14,completed,Southeast
3931,369,2025-10-12,completed,Southwest
3932,536,2025-10-27,returned,Southwest
3933,384,2025-11-04,completed,Midwest
3934,431,2025-07-04,cancelled,Northeast
3935,967,2026-02-28,completed,Midwest
3936,83,2026-01-09,completed,West
3937,982,2025-05-25,completed,Southwest
3938,831,2025-11-25,completed,Southwest
3939,697,2025-08-31,completed,Southeast
3940,951,2025-10-17,returned,Midwest
3941,828,2026-03-05,returned,Southeast
3942,611,2025-10-23,returned,Southwest
3943,574,2026-04-04,completed,Midwest
3944,286,2025-09-22,cancelled,Midwest
3945,989,2026-01-13,completed,West
3946,534,2025-11-25,completed,West
3947,459,2026-03-19,completed,Northeast
3948,212,2026-01-28,cancelled,West
3949,126,2025-08-29,returned,Midwest
3950,413,2026-02-24,completed,West
3951,499,2025-09-23,cancelled,Northeast
3952,425,2025-08-06,completed,Southwest
3953,554,2025-05-24,completed,West
3954,610,2025-12-16,completed,Midwest
3955,961,2025-06-02,completed,Southwest
3956,543,2025-09-17,completed,Midwest
3957,158,2026-02-22,completed,Southwest
3958,112,2025-11-14,completed,Midwest
3959,402,2026-04-11,cancelled,West
3960,759,2026-05-11,cancelled,West
3961,122,2025-05-25,returned,Northeast
3962,273,2025-11-08,completed,Southwest
3963,294,2025-05-21,returned,Northeast
3964,398,2026-04-22,completed,Southeast
3965,471,2025-11-29,completed,West
3966,985,2025-10-25,completed,Southwest
3967,207,2025-07-13,returned,Northeast
3968,110,2025-09-03,completed,Northeast
3969,440,2026-02-16,completed,Southeast
3970,278,2025-09-19,completed,Northeast
3971,963,2025-12-21,completed,Midwest
3972,568,2026-01-27,returned,West
3973,887,2025-06-20,returned,Northeast
3974,915,2025-08-01,completed,Northeast
3975,569,2026-05-20,completed,Southeast
3976,940,2025-10-11,completed,Midwest
3977,482,2025-07-07,completed,Northeast
3978,803,2025-06-12,returned,West
3979,114,2025-09-16,returned,West
3980,893,2026-02-11,completed,Northeast
3981,897,2025-12-18,cancelled,Midwest
3982,820,2026-05-14,completed,West
3983,853,2025-11-27,completed,West
3984,477,2026-01-10,completed,Midwest
3985,710,2025-07-03,completed,Midwest
3986,933,2026-03-14,cancelled,Northeast
3987,321,2025-07-08,completed,Southwest
3988,179,2026-02-03,returned,Southeast
3989,897,2025-07-28,returned,Southwest
3990,219,2026-04-12,returned,Southwest
3991,789,2025-12-08,returned,West
3992,949,2025-06-28,completed,Midwest
3993,528,2026-03-20,cancelled,West
3994,492,2026-03-07,cancelled,Southeast
3995,891,2025-06-21,returned,Northeast
3996,61,2025-12-29,completed,Southeast
3997,54,2026-04-25,returned,West
3998,680,2025-07-26,completed,West
3999,538,2025-09-19,cancelled,West
4000,848,2025-10-17,completed,West
4001,988,2025-10-01,returned,Southwest
4002,65,2025-10-29,returned,Northeast
4003,612,2025-12-08,completed,Southwest
4004,586,2026-05-14,completed,West
4005,704,2025-11-04,cancelled,Midwest
4006,171,2025-10-30,completed,Southwest
4007,273,2026-01-07,returned,West
4008,889,2025-10-07,completed,West
4009,699,2025-09-17,completed,Northeast
4010,535,2025-06-28,returned,Southeast
4011,391,2025-09-01,cancelled,Southwest
4012,940,2025-07-29,cancelled,Southwest
4013,693,2026-03-16,completed,Southwest
4014,327,2025-07-15,completed,West
4015,108,2025-08-08,returned,Northeast
4016,847,2025-07-14,returned,West
4017,162,2025-08-13,completed,West
4018,814,2026-01-06,returned,Midwest
4019,452,2026-01-14,completed,Northeast
4020,206,2025-10-28,completed,Southwest
4021,590,2025-12-15,completed,Southeast
4022,16,2025-07-21,completed,Southwest
4023,327,2026-02-19,completed,West
4024,608,2025-11-20,cancelled,Northeast
4025,659,2025-09-04,returned,Northeast
4026,2,2026-01-07,completed,Northeast
4027,10,2025-10-25,cancelled,Midwest
4028,434,2026-01-13,completed,Southwest
4029,125,2025-10-03,cancelled,Midwest
4030,81,2025-07-21,completed,Southeast
4031,485,2025-07-06,completed,West
4032,652,2025-08-09,cancelled,Midwest
4033,838,2026-05-07,completed,Midwest
4034,150,2025-10-23,cancelled,West
4035,800,2026-05-16,returned,Northeast
4036,873,2026-05-12,returned,West
4037,340,2026-03-25,completed,Southwest
4038,129,2025-06-10,returned,West
4039,438,2025-09-08,cancelled,Northeast
4040,751,2025-11-04,completed,West
4041,501,2025-08-04,completed,Midwest
4042,58,2025-07-06,completed,Southeast
4043,198,2026-05-20,cancelled,Midwest
4044,211,2025-09-25,completed,Southeast
4045,914,2025-11-19,cancelled,West
4046,902,2025-12-09,completed,Southwest
4047,45,2026-02-07,completed,West
4048,97,2025-06-15,returned,Northeast
4049,279,2026-05-02,completed,West
4050,535,2025-10-21,completed,Southeast
4051,410,2025-10-01,returned,Midwest
4052,461,2025-08-18,completed,
4053,391,2025-06-05,completed,West
4054,847,2025-12-14,returned,West
4055,44,2026-01-07,completed,Midwest
4056,27,2026-03-01,completed,Southwest
4057,794,2026-02-26,cancelled,West
4058,97,2025-09-25,returned,West
4059,975,2025-07-08,returned,Southeast
4060,548,2026-01-12,cancelled,Southeast
4061,621,2025-07-12,completed,Northeast
4062,567,2025-07-31,completed,Midwest
4063,704,2025-07-22,completed,Southwest
4064,219,2025-05-27,completed,West
4065,185,2025-06-21,completed,West
4066,69,2025-09-11,completed,Northeast
4067,829,2025-07-26,cancelled,West
4068,130,2025-08-30,completed,Midwest
4069,567,2025-12-12,completed,Northeast
4070,890,2025-11-27,returned,Midwest
4071,609,2026-05-07,cancelled,Northeast
4072,848,2026-04-08,completed,West
4073,599,2026-04-16,completed,Northeast
4074,806,2025-07-03,returned,Southeast
4075,631,2026-03-15,completed,Southwest
4076,720,2026-03-17,completed,West
4077,334,2025-09-30,completed,Southwest
4078,925,2025-06-28,returned,West
4079,154,2025-06-01,returned,Southwest
4080,547,2025-06-23,returned,Southeast
4081,79,2025-08-30,cancelled,Southwest
4082,579,2026-04-16,returned,Northeast
4083,855,2026-01-03,completed,Southwest
4084,413,2025-07-25,cancelled,West
4085,546,2025-07-07,cancelled,Midwest
4086,609,2025-11-06,completed,Southwest
4087,169,2025-07-22,returned,Southwest
4088,681,2025-06-11,completed,Southwest
4089,663,2026-01-12,completed,West
4090,583,2025-06-15,completed,Southwest
4091,515,2025-08-15,completed,West
4092,314,2026-03-10,completed,West
4093,32,2025-12-28,completed,Midwest
4094,287,2025-12-09,completed,Northeast
4095,594,2026-01-30,completed,West
4096,43,2025-06-05,completed,Southeast
4097,903,2025-12-02,completed,Southwest
4098,617,2026-05-05,completed,Southeast
4099,1,2025-12-25,returned,Southwest
4100,573,2025-08-17,completed,Midwest
4101,270,2025-11-18,completed,West
4102,180,2025-09-07,returned,Northeast
4103,736,2025-08-24,cancelled,West
4104,518,2025-10-08,completed,Southwest
4105,103,2025-10-11,completed,Northeast
4106,10,2026-01-04,completed,West
4107,583,2025-08-05,returned,Northeast
4108,90,2025-06-07,completed,Southwest
4109,226,2026-03-31,returned,Midwest
4110,670,2026-04-03,returned,Midwest
4111,740,2026-04-01,completed,West
4112,917,2025-09-23,completed,Southeast
4113,126,2026-04-17,completed,Southwest
4114,956,2025-10-19,completed,West
4115,209,2026-01-31,returned,West
4116,97,2025-12-17,returned,Midwest
4117,74,2026-02-26,returned,Northeast
4118,627,2026-01-21,completed,Southwest
4119,191,2025-06-21,returned,Northeast
4120,682,2025-07-04,cancelled,Southwest
4121,819,2025-10-11,completed,Southeast
4122,960,2025-12-03,completed,Midwest
4123,716,2025-07-30,completed,Southeast
4124,56,2025-12-21,cancelled,West
4125,720,2025-08-31,returned,Midwest
4126,553,2026-04-15,completed,West
4127,32,2026-02-14,completed,
4128,527,2025-09-25,completed,Southwest
4129,574,2026-04-08,completed,West
4130,667,2026-02-23,returned,Northeast
4131,284,2025-05-30,returned,Southwest
4132,721,2025-12-02,returned,Southwest
4133,832,2026-05-21,cancelled,Southeast
4134,494,2025-11-20,cancelled,Southeast
4135,187,2026-01-21,cancelled,Midwest
4136,498,2026-02-23,completed,Midwest
4137,442,2026-01-24,completed,Northeast
4138,130,2025-11-13,returned,Southwest
4139,639,2026-03-06,returned,Northeast
4140,292,2026-02-02,returned,Northeast
4141,114,2025-11-01,cancelled,Southeast
4142,199,2025-12-05,cancelled,Northeast
4143,13,2025-10-06,cancelled,Northeast
4144,271,2025-08-21,returned,West
4145,601,2025-06-03,completed,Midwest
4146,215,2025-10-31,completed,Midwest
4147,444,2026-03-22,cancelled,Southwest
4148,790,2025-09-10,completed,Midwest
4149,512,2025-06-05,returned,Southwest
4150,447,2025-10-11,cancelled,West
4151,986,2025-06-19,completed,Midwest
4152,993,2026-01-17,cancelled,West
4153,715,2026-02-16,completed,Midwest
4154,74,2025-11-20,completed,Midwest
4155,537,2026-03-16,returned,West
4156,101,2025-09-17,returned,Northeast
4157,176,2025-08-10,completed,Northeast
4158,427,2025-07-11,returned,Northeast
4159,117,2025-09-24,cancelled,Northeast
4160,166,2026-04-22,completed,Midwest
4161,41,2025-09-21,returned,Southeast
4162,429,2025-10-04,returned,West
4163,344,2026-02-18,completed,Southeast
4164,424,2025-06-18,completed,Southeast
4165,366,2025-09-10,completed,Southwest
4166,120,2026-03-11,completed,Northeast
4167,609,2025-12-05,returned,Midwest
4168,657,2025-11-18,completed,Northeast
4169,728,2025-08-17,returned,Northeast
4170,229,2025-08-19,completed,Southeast
4171,825,2025-09-19,cancelled,Southwest
4172,130,2026-03-20,completed,Northeast
4173,352,2025-10-30,cancelled,West
4174,889,2026-05-13,completed,West
4175,318,2025-11-20,cancelled,Northeast
4176,984,2026-03-19,returned,Southeast
4177,649,2025-06-04,completed,Southeast
4178,836,2026-05-16,completed,Midwest
4179,337,2026-05-14,returned,Southwest
4180,273,2025-11-17,returned,Southeast
4181,117,2026-03-07,completed,Midwest
4182,818,2026-03-05,returned,West
4183,368,2025-08-01,completed,West
4184,94,2026-03-05,cancelled,West
4185,168,2025-08-25,completed,Northeast
4186,954,2026-01-28,completed,Southwest
4187,715,2026-02-22,completed,Midwest
4188,341,2025-10-26,returned,Southwest
4189,661,2025-08-18,completed,Northeast
4190,914,2026-01-27,completed,Midwest
4191,695,2025-06-09,completed,Midwest
4192,925,2025-07-06,completed,Southeast
4193,152,2025-06-18,cancelled,Southwest
4194,586,2025-09-17,returned,Southwest
4195,877,2026-03-25,completed,Southeast
4196,913,2025-09-10,returned,West
4197,274,2025-05-31,returned,Northeast
4198,554,2026-02-14,completed,Southwest
4199,496,2026-01-20,completed,Southeast
4200,724,2025-05-21,completed,Midwest
4201,101,2025-11-06,cancelled,Southeast
4202,557,2026-03-31,completed,West
4203,82,2025-09-01,completed,Northeast
4204,529,2025-07-26,completed,West
4205,73,2025-11-11,completed,Midwest
4206,14,2025-08-19,completed,Midwest
4207,433,2025-11-02,completed,Midwest
4208,157,2025-06-20,completed,Midwest
4209,735,2025-06-01,cancelled,Southeast
4210,132,2025-08-04,completed,Midwest
4211,338,2026-03-17,completed,Midwest
4212,404,2026-05-16,completed,Southeast
4213,376,2025-08-01,returned,Midwest
4214,888,2025-07-16,completed,West
4215,559,2026-02-14,cancelled,West
4216,107,2025-11-23,completed,Southwest
4217,620,2025-06-27,completed,West
4218,265,2025-11-28,cancelled,Northeast
4219,205,2026-05-16,completed,Northeast
4220,79,2026-04-25,returned,Northeast
4221,155,2025-12-09,completed,Southeast
4222,783,2026-03-17,completed,West
4223,988,2025-07-11,completed,Northeast
4224,997,2025-11-09,completed,Southwest
4225,247,2025-10-22,cancelled,Southeast
4226,531,2025-11-02,completed,Southwest
4227,858,2025-07-29,completed,West
4228,948,2025-08-09,cancelled,Midwest
4229,538,2025-12-30,cancelled,Southwest
4230,729,2026-04-13,completed,Midwest
4231,154,2026-01-25,completed,Southeast
4232,154,2026-04-18,returned,Southwest
4233,686,2025-10-30,returned,Southwest
4234,92,2025-08-18,completed,Southeast
4235,433,2026-05-18,completed,Southeast
4236,338,2026-03-04,cancelled,Northeast
4237,480,2026-05-11,cancelled,West
4238,693,2026-03-31,completed,Southwest
4239,131,2025-11-19,cancelled,Southwest
4240,450,2025-09-12,completed,Southeast
4241,993,2026-04-26,cancelled,Southeast
4242,810,2026-03-18,completed,West
4243,787,2025-08-18,completed,Southeast
4244,273,2025-11-30,completed,Midwest
4245,929,2025-10-25,completed,Midwest
4246,588,2026-05-08,completed,Midwest
4247,177,2025-10-18,completed,Midwest
4248,696,2025-07-25,completed,West
4249,831,2025-08-19,returned,Southwest
4250,643,2025-05-21,cancelled,Midwest
4251,875,2026-05-15,returned,Southeast
4252,49,2026-03-10,completed,Midwest
4253,567,2025-12-07,completed,West
4254,666,2026-03-07,completed,Southeast
4255,355,2025-06-06,completed,Midwest
4256,712,2025-08-22,completed,Southwest
4257,308,2026-03-25,completed,Southeast
4258,868,2025-10-30,completed,Southeast
4259,885,2026-03-30,returned,Southwest
4260,630,2025-09-11,returned,Southeast
4261,775,2026-04-13,completed,Midwest
4262,46,2026-03-06,completed,Southeast
4263,302,2025-07-13,returned,Midwest
4264,868,2026-01-30,completed,Southwest
4265,912,2025-08-01,completed,Northeast
4266,408,2025-11-06,cancelled,Southwest
4267,189,2025-06-29,completed,Midwest
4268,822,2025-09-19,completed,West
4269,830,2025-11-14,completed,Southwest
4270,129,2025-10-31,completed,West
4271,561,2025-08-14,returned,West
4272,537,2026-04-11,completed,Midwest
4273,266,2025-07-05,completed,Midwest
4274,118,2026-05-18,completed,Northeast
4275,464,2026-04-29,cancelled,Southeast
4276,144,2026-04-13,returned,Southwest
4277,442,2025-11-08,completed,Midwest
4278,200,2026-01-04,completed,Southwest
4279,157,2025-05-26,returned,West
4280,487,2025-10-03,returned,
4281,860,2025-09-05,returned,Northeast
4282,134,2025-09-25,returned,Southwest
4283,912,2026-05-10,cancelled,Southeast
4284,148,2025-06-24,completed,Northeast
4285,336,2025-11-16,completed,Southwest
4286,71,2025-09-29,returned,Southeast
4287,233,2025-07-15,completed,Midwest
4288,334,2025-05-21,completed,Southwest
4289,811,2025-06-14,cancelled,Southeast
4290,666,2025-12-04,completed,Northeast
4291,90,2025-12-31,completed,Southeast
4292,334,2025-12-21,completed,Midwest
4293,199,2025-08-14,completed,Southwest
4294,161,2025-12-18,returned,
4295,538,2026-01-28,completed,Southwest
4296,121,2025-11-30,returned,Midwest
4297,301,2025-11-16,completed,Northeast
4298,724,2026-02-24,returned,Southwest
4299,575,2025-11-29,completed,Northeast
4300,963,2025-07-11,completed,
4301,436,2026-01-21,cancelled,Northeast
4302,68,2026-03-12,completed,Northeast
4303,765,2026-04-19,cancelled,Southwest
4304,922,2026-05-07,completed,West
4305,459,2025-09-13,returned,West
4306,514,2025-08-12,returned,Midwest
4307,398,2026-01-07,cancelled,Midwest
4308,620,2025-06-27,completed,West
4309,286,2025-06-07,completed,Southeast
4310,561,2025-10-18,completed,Southwest
4311,140,2025-05-31,completed,Southwest
4312,730,2025-10-31,completed,Southeast
4313,556,2025-10-01,cancelled,Southeast
4314,929,2025-07-13,cancelled,West
4315,781,2025-06-27,completed,Midwest
4316,590,2025-11-12,returned,Southeast
4317,728,2025-08-16,returned,Midwest
4318,894,2025-11-29,completed,Northeast
4319,610,2025-08-11,cancelled,Southwest
4320,748,2025-06-28,cancelled,West
4321,282,2026-02-25,cancelled,Southwest
4322,661,2025-07-07,returned,West
4323,924,2025-11-10,completed,Northeast
4324,816,2026-03-21,returned,Southwest
4325,996,2026-03-31,completed,Northeast
4326,936,2026-01-23,completed,West
4327,578,2026-05-16,completed,Southeast
4328,746,2025-06-05,completed,Southwest
4329,457,2025-12-27,cancelled,Northeast
4330,87,2026-04-20,completed,Southwest
4331,79,2025-08-13,returned,Southwest
4332,205,2026-03-27,completed,Southwest
4333,791,2025-12-29,cancelled,Midwest
4334,337,2025-08-09,cancelled,Northeast
4335,254,2025-06-17,completed,Northeast
4336,304,2025-07-11,completed,Southwest
4337,380,2025-11-06,completed,Southeast
4338,130,2025-09-03,cancelled,Southwest
4339,596,2025-08-26,cancelled,Midwest
4340,276,2025-12-16,completed,West
4341,699,2026-05-12,cancelled,Midwest
4342,558,2026-02-28,completed,Southeast
4343,899,2026-02-21,completed,Southwest
4344,183,2025-10-03,completed,Northeast
4345,268,2026-04-24,completed,Southwest
4346,808,2025-10-12,cancelled,Southeast
4347,322,2025-10-20,cancelled,Northeast
4348,512,2025-09-19,completed,Midwest
4349,612,2025-07-09,completed,West
4350,78,2025-06-15,completed,West
4351,784,2025-12-08,returned,Southwest
4352,339,2026-03-09,cancelled,Midwest
4353,674,2026-02-26,completed,Southeast
4354,556,2026-01-27,completed,West
4355,509,2025-08-07,completed,Midwest
4356,238,2025-06-17,completed,Southwest
4357,134,2025-11-21,cancelled,Northeast
4358,973,2025-05-22,completed,Southwest
4359,192,2025-12-25,completed,Southwest
4360,356,2025-07-04,completed,Midwest
4361,278,2025-10-18,completed,West
4362,18,2026-04-24,returned,Midwest
4363,524,2026-04-06,completed,Northeast
4364,180,2026-03-24,cancelled,Midwest
4365,123,2026-01-21,completed,Southeast
4366,246,2025-08-31,returned,Southwest
4367,734,2025-07-09,completed,West
4368,373,2025-06-03,completed,Northeast
4369,51,2025-09-03,cancelled,Southwest
4370,1000,2025-08-16,cancelled,Midwest
4371,71,2026-04-12,cancelled,Southeast
4372,480,2025-10-17,cancelled,Midwest
4373,560,2025-07-01,completed,Southwest
4374,19,2026-01-18,completed,Northeast
4375,774,2025-07-19,completed,West
4376,84,2025-10-25,completed,Southwest
4377,155,2025-12-10,cancelled,Northeast
4378,565,2026-01-17,completed,Southwest
4379,619,2026-01-26,returned,Southeast
4380,357,2026-04-24,cancelled,Midwest
4381,816,2025-10-03,completed,West
4382,647,2025-07-06,completed,Northeast
4383,443,2026-04-14,completed,West
4384,69,2026-02-23,cancelled,West
4385,523,2025-12-05,cancelled,West
4386,143,2025-08-23,completed,Northeast
4387,192,2025-11-26,completed,Northeast
4388,387,2025-12-02,returned,West
4389,378,2025-11-26,completed,Midwest
4390,581,2025-08-24,completed,Southwest
4391,535,2026-01-04,returned,West
4392,693,2025-06-12,returned,Southeast
4393,293,2025-10-02,completed,West
4394,9,2026-01-01,completed,Northeast
4395,271,2026-01-14,completed,Southwest
4396,387,2025-10-02,returned,Southeast
4397,93,2025-09-13,completed,Southwest
4398,966,2025-10-05,returned,
4399,529,2026-03-05,completed,Southeast
4400,154,2025-06-21,returned,West
4401,405,2025-08-06,completed,West
4402,840,2026-05-12,completed,West
4403,149,2026-04-27,cancelled,Midwest
4404,889,2025-07-09,returned,West
4405,267,2025-07-03,cancelled,Southeast
4406,422,2026-04-28,cancelled,Midwest
4407,840,2025-11-13,cancelled,West
4408,618,2026-02-22,returned,Midwest
4409,472,2025-12-18,completed,
4410,893,2026-03-18,cancelled,West
4411,547,2025-09-14,returned,Northeast
4412,631,2026-02-28,returned,Southeast
4413,526,2025-06-21,returned,Southwest
4414,503,2025-12-05,returned,Southwest
4415,14,2026-02-12,returned,Southeast
4416,778,2025-12-21,completed,Southwest
4417,652,2026-02-19,completed,Southeast
4418,806,2026-05-07,cancelled,Northeast
4419,364,2026-01-19,completed,Southeast
4420,119,2026-03-10,returned,West
4421,238,2025-09-18,returned,West
4422,546,2026-01-19,completed,Midwest
4423,169,2025-10-21,cancelled,Southwest
4424,522,2025-06-30,cancelled,Southwest
4425,634,2025-12-09,completed,Southeast
4426,913,2026-05-21,completed,Southwest
4427,657,2025-06-07,returned,West
4428,963,2026-02-02,returned,Northeast
4429,958,2026-03-09,completed,Southeast
4430,735,2026-02-09,completed,Southwest
4431,883,2026-03-09,cancelled,West
4432,769,2026-05-02,completed,Midwest
4433,780,2026-04-03,completed,Southwest
4434,871,2025-08-04,cancelled,Northeast
4435,516,2025-07-21,returned,Northeast
4436,938,2026-01-05,completed,Southwest
4437,397,2025-08-17,completed,Southwest
4438,866,2025-08-14,completed,West
4439,106,2025-09-06,cancelled,Southwest
4440,85,2025-08-27,completed,
4441,214,2025-07-24,completed,West
4442,121,2025-06-11,cancelled,Southeast
4443,132,2025-12-23,completed,Midwest
4444,850,2025-06-30,completed,West
4445,197,2026-05-05,completed,West
4446,19,2025-12-29,completed,Northeast
4447,642,2025-09-01,completed,West
4448,12,2026-04-07,completed,Midwest
4449,81,2025-08-04,completed,Southwest
4450,330,2026-03-21,returned,Midwest
4451,866,2025-09-30,completed,Southeast
4452,774,2025-10-31,completed,West
4453,392,2025-06-24,completed,West
4454,637,2025-07-04,cancelled,West
4455,307,2025-12-05,returned,West
4456,267,2026-03-01,completed,Northeast
4457,447,2025-12-10,completed,Northeast
4458,441,2026-02-27,completed,Southwest
4459,895,2025-11-03,completed,West
4460,652,2025-10-09,completed,Southeast
4461,841,2026-02-11,returned,Southwest
4462,2,2026-01-10,completed,West
4463,520,2025-05-27,completed,Northeast
4464,762,2026-05-14,cancelled,Southeast
4465,651,2026-04-05,completed,
4466,636,2026-03-17,completed,Southeast
4467,309,2026-02-12,completed,West
4468,740,2025-12-21,returned,Midwest
4469,522,2025-07-17,returned,Southeast
4470,469,2025-12-19,cancelled,Southeast
4471,212,2025-08-05,completed,Northeast
4472,112,2025-08-04,cancelled,West
4473,8,2026-03-07,returned,Southeast
4474,804,2026-03-18,completed,West
4475,477,2026-03-15,returned,Northeast
4476,874,2025-07-11,returned,West
4477,460,2025-07-14,cancelled,Northeast
4478,253,2026-03-05,completed,Northeast
4479,526,2025-07-11,completed,Southwest
4480,752,2025-10-14,cancelled,West
4481,438,2026-02-19,returned,Midwest
4482,754,2025-11-13,returned,Southwest
4483,981,2025-12-17,returned,Northeast
4484,854,2025-10-03,completed,Midwest
4485,661,2025-12-03,completed,Southeast
4486,236,2026-04-21,completed,Southeast
4487,306,2026-01-24,cancelled,Southwest
4488,478,2026-03-09,cancelled,Midwest
4489,679,2026-03-28,returned,West
4490,20,2026-01-18,returned,Midwest
4491,216,2025-06-09,completed,Southwest
4492,855,2025-08-17,returned,West
4493,135,2025-10-09,completed,West
4494,905,2025-12-13,cancelled,Southeast
4495,129,2025-08-02,completed,Midwest
4496,410,2026-04-02,returned,West
4497,422,2026-03-28,completed,Southwest
4498,294,2026-05-04,completed,Southeast
4499,246,2026-05-11,completed,West
4500,701,2025-12-12,completed,Midwest
4501,556,2025-06-09,cancelled,Southeast
4502,86,2025-12-09,completed,Midwest
4503,556,2025-11-06,cancelled,Midwest
4504,842,2026-05-09,completed,Midwest
4505,375,2025-09-19,cancelled,Southeast
4506,446,2025-06-15,completed,West
4507,378,2026-01-19,completed,Northeast
4508,390,2025-10-05,cancelled,West
4509,657,2025-11-27,cancelled,Southeast
